period_s,Sa_servicio_31,Sa_diseno_475,Sa_maximo_considerado_2500
2.6,0.08238461538461538,0.23538461538461536,0.35307692307692307
2.61,0.08206896551724137,0.23448275862068965,0.35172413793103446
2.62,0.08175572519083968,0.23358778625954196,0.35038167938931297
2.63,0.08144486692015208,0.23269961977186313,0.3490494296577947
2.64,0.08113636363636363,0.2318181818181818,0.3477272727272727
2.65,0.08083018867924528,0.2309433962264151,0.34641509433962264
2.66,0.08052631578947367,0.2300751879699248,0.3451127819548872
2.67,0.08022471910112358,0.2292134831460674,0.3438202247191011
2.68,0.07992537313432835,0.22835820895522385,0.3425373134328358
2.69,0.07962825278810409,0.2275092936802974,0.3412639405204461
2.7,0.07933333333333333,0.22666666666666666,0.33999999999999997
2.71,0.07904059040590405,0.22583025830258302,0.3387453874538745
2.72,0.07874999999999999,0.22499999999999998,0.33749999999999997
2.73,0.07846153846153846,0.22417582417582418,0.3362637362637363
2.74,0.07817518248175181,0.2233576642335766,0.3350364963503649
2.75,0.07789090909090908,0.22254545454545455,0.3338181818181818
2.76,0.07760869565217392,0.22173913043478263,0.33260869565217394
2.77,0.07732851985559566,0.22093862815884477,0.33140794223826714
2.78,0.07705035971223022,0.22014388489208633,0.3302158273381295
2.79,0.07677419354838709,0.21935483870967742,0.32903225806451614
2.8,0.0765,0.21857142857142858,0.32785714285714285
2.81,0.07622775800711742,0.2177935943060498,0.3266903914590747
2.82,0.07595744680851063,0.2170212765957447,0.32553191489361705
2.83,0.07568904593639575,0.21625441696113074,0.32438162544169613
2.84,0.07542253521126761,0.2154929577464789,0.3232394366197183
2.85,0.07515789473684209,0.21473684210526314,0.32210526315789473
2.86,0.0748951048951049,0.213986013986014,0.320979020979021
2.87,0.07463414634146341,0.2132404181184669,0.31986062717770036
2.88,0.074375,0.2125,0.31875
2.89,0.07411764705882352,0.21176470588235294,0.3176470588235294
2.9,0.07386206896551724,0.2110344827586207,0.31655172413793103
2.91,0.07360824742268039,0.21030927835051544,0.3154639175257732
2.92,0.07335616438356164,0.2095890410958904,0.31438356164383563
2.93,0.07310580204778155,0.20887372013651875,0.31331058020477814
2.94,0.07285714285714286,0.20816326530612245,0.31224489795918364
2.95,0.0726101694915254,0.20745762711864404,0.3111864406779661
2.96,0.07236486486486486,0.20675675675675675,0.31013513513513513
2.97,0.07212121212121211,0.20606060606060606,0.3090909090909091
2.98,0.07187919463087247,0.20536912751677852,0.3080536912751678
2.99,0.07163879598662205,0.2046822742474916,0.3070234113712374
3.0,0.07139999999999999,0.204,0.306
3.01,0.07116279069767442,0.20332225913621263,0.30498338870431896
3.02,0.07092715231788078,0.20264900662251656,0.3039735099337748
3.03,0.07069306930693069,0.201980198019802,0.302970297029703
3.04,0.07046052631578946,0.2013157894736842,0.3019736842105263
3.05,0.07022950819672132,0.20065573770491804,0.30098360655737705
3.06,0.06999999999999999,0.19999999999999998,0.3
3.07,0.06977198697068403,0.1993485342019544,0.2990228013029316
3.08,0.06954545454545454,0.19870129870129868,0.298051948051948
3.09,0.06932038834951457,0.19805825242718447,0.2970873786407767
3.1,0.06909677419354839,0.19741935483870968,0.29612903225806453
3.11,0.06887459807073955,0.19678456591639873,0.2951768488745981
3.12,0.06865384615384615,0.19615384615384615,0.29423076923076924
3.13,0.06843450479233226,0.19552715654952077,0.29329073482428114
3.14,0.06821656050955413,0.1949044585987261,0.29235668789808916
3.15,0.06799999999999999,0.19428571428571428,0.2914285714285714
3.16,0.06778481012658226,0.19367088607594934,0.29050632911392404
3.17,0.06757097791798107,0.19305993690851736,0.28958990536277607
3.18,0.06735849056603772,0.19245283018867923,0.28867924528301886
3.19,0.0671473354231975,0.19184952978056427,0.2877742946708464
3.2,0.06693749999999998,0.19124999999999998,0.286875
3.21,0.06672897196261682,0.19065420560747665,0.28598130841121494
3.22,0.06652173913043477,0.19006211180124222,0.2850931677018633
3.23,0.0663157894736842,0.18947368421052632,0.28421052631578947
3.24,0.0661111111111111,0.18888888888888888,0.2833333333333333
3.25,0.0659076923076923,0.18830769230769231,0.2824615384615385
3.26,0.06570552147239263,0.18773006134969325,0.28159509202453986
3.27,0.06550458715596329,0.18715596330275228,0.2807339449541284
3.28,0.06530487804878049,0.18658536585365854,0.27987804878048783
3.29,0.0651063829787234,0.18601823708206686,0.27902735562310027
3.3,0.0649090909090909,0.18545454545454546,0.2781818181818182
3.31,0.06471299093655589,0.18489425981873112,0.2773413897280967
3.32,0.06451807228915662,0.18433734939759036,0.2765060240963855
3.33,0.06432432432432432,0.18378378378378377,0.27567567567567564
3.34,0.0641317365269461,0.18323353293413175,0.27485029940119765
3.35,0.06394029850746269,0.1826865671641791,0.2740298507462687
3.36,0.06374999999999999,0.18214285714285713,0.2732142857142857
3.37,0.06356083086053411,0.18160237388724035,0.27240356083086054
3.38,0.06337278106508876,0.18106508875739646,0.2715976331360947
3.39,0.0631858407079646,0.18053097345132743,0.27079646017699116
3.4,0.063,0.18,0.27
3.41,0.06281524926686216,0.17947214076246334,0.26920821114369503
3.42,0.06263157894736841,0.17894736842105263,0.26842105263157895
3.43,0.06244897959183673,0.17842565597667637,0.26763848396501455
3.44,0.06226744186046511,0.17790697674418604,0.26686046511627903
3.45,0.06208695652173912,0.17739130434782607,0.2660869565217391
3.46,0.06190751445086705,0.176878612716763,0.2653179190751445
3.47,0.06172910662824207,0.17636887608069163,0.26455331412103744
3.48,0.06155172413793103,0.17586206896551723,0.26379310344827583
3.49,0.0613753581661891,0.17535816618911174,0.2630372492836676
3.5,0.06119999999999999,0.17485714285714285,0.2622857142857143
3.51,0.06102564102564103,0.17435897435897438,0.26153846153846155
3.52,0.06085227272727272,0.17386363636363636,0.26079545454545455
3.53,0.06067988668555241,0.17337110481586404,0.26005665722379606
3.54,0.06050847457627118,0.17288135593220338,0.2593220338983051
3.55,0.06033802816901408,0.1723943661971831,0.25859154929577466
3.56,0.06016853932584269,0.17191011235955056,0.25786516853932584
3.57,0.06,0.17142857142857143,0.2571428571428571
3.58,0.059832402234636865,0.17094972067039105,0.25642458100558657
3.59,0.059665738161559886,0.17047353760445683,0.25571030640668524
3.6,0.05949999999999999,0.16999999999999998,0.255
3.61,0.05933518005540166,0.16952908587257617,0.25429362880886425
3.62,0.05917127071823204,0.16906077348066298,0.2535911602209945
3.63,0.059008264462809906,0.16859504132231404,0.25289256198347104
3.64,0.05884615384615384,0.16813186813186812,0.2521978021978022
3.65,0.05868493150684931,0.16767123287671232,0.2515068493150685
3.66,0.05852459016393442,0.16721311475409836,0.25081967213114753
3.67,0.05836512261580381,0.1667574931880109,0.2501362397820163
3.68,0.05820652173913043,0.16630434782608694,0.2494565217391304
3.69,0.058048780487804874,0.16585365853658537,0.24878048780487805
3.7,0.05789189189189188,0.16540540540540538,0.24810810810810807
3.71,0.057735849056603776,0.16495956873315365,0.24743935309973047
3.72,0.05758064516129031,0.16451612903225804,0.24677419354838706
3.73,0.05742627345844504,0.1640750670241287,0.24611260053619305
3.74,0.05727272727272727,0.16363636363636364,0.24545454545454545
3.75,0.05711999999999999,0.16319999999999998,0.24479999999999996
3.76,0.05696808510638298,0.16276595744680852,0.24414893617021277
3.77,0.05681697612732095,0.1623342175066313,0.24350132625994694
3.78,0.056666666666666664,0.1619047619047619,0.24285714285714288
3.79,0.056517150395778364,0.16147757255936676,0.24221635883905013
3.8,0.056368421052631575,0.16105263157894736,0.24157894736842106
3.81,0.05622047244094488,0.16062992125984252,0.24094488188976376
3.82,0.05607329842931937,0.16020942408376965,0.24031413612565447
3.83,0.05592689295039164,0.1597911227154047,0.23968668407310703
3.84,0.055781250000000004,0.15937500000000002,0.2390625
3.85,0.05563636363636362,0.15896103896103894,0.2384415584415584
3.86,0.05549222797927461,0.15854922279792746,0.23782383419689118
3.87,0.05534883720930232,0.15813953488372093,0.2372093023255814
