case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,48,0.0028000000000000004,491.26478562131524,37427.401893822775,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,49,0.0029,494.41930692691915,26291.92031194993,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,50,0.003,496.63444568000807,18492.855843895064,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,51,0.0031000000000000003,498.20009146308684,13165.111964258878,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,52,0.0032,499.32508250753676,9572.162582511824,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,53,0.0033,500.15371267283103,7160.407521367999,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,54,0.0034000000000000002,500.7834172665295,5540.402244122251,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,55,0.0035,501.2792762205522,4447.791188610734,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,56,0.0036000000000000003,501.6846164532339,3706.3629530311573,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,57,0.0037,502.0283265733512,3199.560335866495,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,58,0.0038,502.3297544612025,2850.3845516032043,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,59,0.0039000000000000003,502.60193915866967,2607.835322730853,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,60,0.004,502.85373188463933,2437.962450379743,menegotto_pinto_transition,positive,tension,False,True,False,history_dependent,,12.0,0.0,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,61,0.0039000000000000003,482.85373189721093,199999.99924943762,menegotto_pinto_transition,negative,tension,True,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,62,0.0038,462.8537326728354,199999.97647109177,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,63,0.0037,442.8537407552815,199999.82346486094,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
COL75X75FC28MPa,64,0.0036,422.8537813018844,199999.26240937482,menegotto_pinto_transition,negative,tension,False,True,False,history_dependent,,4.9703188019999,0.5469890499599103,OpenSees Steel02 formulation,synthetic_algorithm_verification_only,Synthetic algorithm-verification parameters; not an NTC 5806 calibration,
