case_id,step,strain,stress_mpa,tangent_mpa,branch,loading_direction,stress_state,reversal,in_domain,failed,compression_policy,ultimate_strain,current_R,xi,source,calibration_status,source_location,warnings
COL75X75FC28MPa,48,-0.0001160595094491355,-2.8864,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,49,-0.00011572979493365501,-2.8782,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,50,-0.0001154000804181745,-2.87,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,51,-0.00011507036590269402,-2.8618,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,52,-0.00011474065138721351,-2.8536,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,53,-0.00011441093687173301,-2.8453999999999997,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,54,-0.00011408122235625252,-2.8372,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,55,-0.00011375150784077201,-2.829,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,56,-0.00011342179332529152,-2.8208,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
COL75X75FC28MPa,57,-0.00011309207880981102,-2.8126,24870.0,linear_tension,monotonic_tension,tension,False,True,False,monotonic_confined_concrete,0.025669879898120283,,,"Mander, Priestley and Park (1988)",source_equation_validation_case,references/stage_02/confined_concrete/monotonic/Mander_Priestley_Park_StressStrainModelforConfinedConcrete.pdf,
