curve_id,curve_name,point_index,phi,moment,phi_abs,moment_abs
negative_bending,V2 (C-B)L-INV,48,-0.020755,-477.254,0.020755,477.254
negative_bending,V2 (C-B)L-INV,49,-0.020797999999999997,-477.334,0.020797999999999997,477.334
negative_bending,V2 (C-B)L-INV,50,-0.020966000000000002,-477.657,0.020966000000000002,477.657
negative_bending,V2 (C-B)L-INV,51,-0.022609999999999998,-480.783,0.022609999999999998,480.783
negative_bending,V2 (C-B)L-INV,52,-0.024870999999999997,-484.588,0.024870999999999997,484.588
negative_bending,V2 (C-B)L-INV,53,-0.027358,-487.932,0.027358,487.932
negative_bending,V2 (C-B)L-INV,54,-0.030094000000000003,-490.148,0.030094000000000003,490.148
negative_bending,V2 (C-B)L-INV,55,-0.033104,-489.934,0.033104,489.934
negative_bending,V2 (C-B)L-INV,56,-0.036414,-488.101,0.036414,488.101
negative_bending,V2 (C-B)L-INV,57,-0.040055999999999994,-487.192,0.040055999999999994,487.192
negative_bending,V2 (C-B)L-INV,58,-0.044061,-488.139,0.044061,488.139
negative_bending,V2 (C-B)L-INV,59,-0.048466999999999996,-490.829,0.048466999999999996,490.829
negative_bending,V2 (C-B)L-INV,60,-0.053314,-494.198,0.053314,494.198
negative_bending,V2 (C-B)L-INV,61,-0.058645,-497.201,0.058645,497.201
negative_bending,V2 (C-B)L-INV,62,-0.06451000000000001,-496.379,0.06451000000000001,496.379
negative_bending,V2 (C-B)L-INV,63,-0.070961,-496.649,0.070961,496.649
negative_bending,V2 (C-B)L-INV,64,-0.078057,-498.043,0.078057,498.043
negative_bending,V2 (C-B)L-INV,65,-0.085863,-500.671,0.085863,500.671
