period_s,Sa_SGC_CCP14_31,Sa_SGC_CCP14_475,Sa_SGC_CCP14_2500
3.13,0.020717703781950588,0.09108755431298614,0.15841106896477974
3.14,0.020651723833600425,0.090797466560397,0.15790657511457343
3.15,0.02058616280555725,0.09050922063480844,0.15740528439992402
3.16,0.020521016720729535,0.09022279905052107,0.15690716641131663
3.17,0.020456281652209887,0.08993818454247526,0.15641219112295288
3.18,0.020391953722485954,0.08965536006278194,0.15592032888671717
3.19,0.020328029102666248,0.08937430877731868,0.15543155042625725
3.2,0.020264504011720415,0.08909501406238955,0.1549458268311752
3.21,0.02020137471573375,0.08881745950144754,0.1544631295513273
3.22,0.020138637527175568,0.08854162888187782,0.15398343039123
3.23,0.02007628880418122,0.08826750619184105,0.15350670150456985
3.24,0.020014324949847326,0.08799507561717487,0.153032915388815
3.25,0.019952742411540103,0.0877243215383528,0.15256204487992633
3.26,0.019891537680216363,0.08745522852749896,0.15209406314716584
3.27,0.019830707289756982,0.08718778134545767,0.15162894368800017
3.28,0.019770247816312602,0.08692196493891664,0.15116666032309775
3.29,0.019710155877661197,0.08665776443758255,0.1507071871914166
3.3,0.019650428132577374,0.08639516515140806,0.15025049874538202
3.31,0.019591061280213092,0.08613415256786906,0.14979656974615124
3.32,0.01953205205948956,0.08587471234929114,0.14934537525896405
3.33,0.0194733972485001,0.0856168303302242,0.14889689064857675
3.34,0.019415093663923754,0.08536049251486426,0.14845109157477862
3.35,0.019357138160449355,0.08510568507452136,0.14800795398798824
3.36,0.019299527630209923,0.08485239434513292,0.14756745412492875
3.37,0.0192422590022271,0.08460060682482094,0.14712956850438
3.38,0.019185329241865483,0.08435030917149308,0.1466942739230061
3.39,0.01912873535029656,0.08410148820048571,0.1462615474512568
3.4,0.019072474363972157,0.083854130882249,0.14583136642934136
3.41,0.019016543354107136,0.08360822434007231,0.1454037084632729
3.42,0.01896093942617115,0.08336375584784989,0.14497855142098265
3.43,0.01890565971938931,0.0831207128278853,0.14455587342850162
3.44,0.01885070140625155,0.08287908284873448,0.14413565286620947
3.45,0.01879606169203053,0.08263885362308597,0.143717868365148
3.46,0.0187417378143079,0.0824000130056782,0.14330249880339901
3.47,0.01868772704250874,0.08216254899125261,0.14288952330252466
3.48,0.01863402667744406,0.08192644971254212,0.14247892122406913
3.49,0.018580634050861126,0.08169170343829414,0.14207067216612052
3.5,0.018527546525001524,0.0814582985713276,0.1416647559599316
3.51,0.018474761492166765,0.08122622364662296,0.14126115266659847
3.52,0.018422276374291287,0.08099546732944506,0.14085984257379564
3.53,0.01837008862252276,0.08076601841349762,0.14046080619256676
3.54,0.018318195716809416,0.08053786581910921,0.14006402425416967
3.55,0.018266595165494462,0.08031099859144974,0.13966947770697483
3.56,0.018215284504917228,0.08008540589877713,0.1392771477134159
3.57,0.018164261299021104,0.07986107703071334,0.13888701564699177
3.58,0.018113523138967972,0.07963800139654932,0.1384990630893186
3.59,0.018063067642759147,0.07941616852357844,0.13811327182723138
3.6,0.01801289245486259,0.07919556805545738,0.1377296238499335
3.61,0.017962995245846353,0.07897618975059463,0.13734810134619407
3.62,0.01791337371201805,0.07875802348056535,0.13696868670159132
3.63,0.01786402557507034,0.07854105922855278,0.1365913624958018
3.64,0.017814948581732236,0.078325287087815,0.13621611149993423
3.65,0.01776614050342612,0.07811069726017715,0.13584291667390702
3.66,0.01771759913593042,0.07789728005454824,0.13547176116386903
3.67,0.017669322299047774,0.07768502588546229,0.1351026282996623
3.68,0.017621307836278622,0.0774739252716431,0.13473550159232625
3.69,0.017573553614500092,0.07726396883459258,0.13437036473164243
3.7,0.01752605752365009,0.07705514729720178,0.13400720158371907
3.71,0.017478817476416532,0.07684745148238453,0.13364599618861472
3.72,0.01743183140793154,0.07664087231173294,0.13328673275800015
3.73,0.0173850972754706,0.0764354008041948,0.13292939567285808
3.74,0.017338613058156507,0.0762310280747718,0.1325739694812194
3.75,0.01729237675666809,0.0760277453332391,0.13222043889593615
3.76,0.017246386392953547,0.07582554388288473,0.13186878879248953
3.77,0.017200640009948365,0.07562441511926965,0.13151900420683305
3.78,0.017155135671297707,0.07542435052900703,0.13117107033327
3.79,0.0171098714610832,0.0752253416885611,0.13082497252236427
3.8,0.017064845483554036,0.0750273802630649,0.13048069627888437
3.81,0.01702005586286229,0.07483045800515659,0.1301382272597797
3.82,0.016975500742802446,0.07463456675383419,0.12979755127218864
3.83,0.016931178286554917,0.0744396984333281,0.12945865427147796
3.84,0.016887086676433682,0.0742458450519913,0.12912152235931265
3.85,0.01684322411363775,0.0740529987012069,0.128786141781756
3.86,0.016799588818006563,0.0738611515543126,0.12845249892739913
3.87,0.016756179027779157,0.07367029586554175,0.12812058032551954
3.88,0.016712992999357044,0.07348042396898108,0.1277903726442682
3.89,0.01667002900707078,0.07329152827754411,0.12746186268888446
3.9,0.016627285342950087,0.07310360128196067,0.12713503739993862
3.91,0.016584760316497527,0.07291663554978173,0.12680988385160116
3.92,0.016542452254465646,0.07273062372439965,0.12648638924993894
3.93,0.01650035950063749,0.07254555852408309,0.1261645409312368
3.94,0.01645848041561049,0.07236143274102705,0.12584432636034534
3.95,0.016416813376583628,0.07217823924041686,0.12552573312905332
3.96,0.016375356777147812,0.07199597095950672,0.125208748954485
3.97,0.01633410902707943,0.07181462090671198,0.12489336167752156
3.98,0.016293068552137017,0.07163418216071522,0.12457955926124638
3.99,0.016252233793860985,0.07145464786958561,0.12426732978941368
4.0,0.016211603209376334,0.07127601124991165,0.12395666146494015
4.01,0.016171175271198338,0.07109826558594678,0.1236475426084191
4.02,0.01613094846704113,0.07092140422876782,0.12333996165665688
4.03,0.016090921299629114,0.0707454205954458,0.12303390716123092
4.04,0.01605109228651122,0.07057030816822936,0.12272936778706946
4.05,0.01601145995987786,0.0703960604937399,0.122426332311052
4.06,0.015972022866380626,0.07022267118217897,0.1221247896206307
4.07,0.015932779566954627,0.07005013390654707,0.12182472871247188
4.08,0.015893728636643463,0.06987844240187416,0.1215261386911178
4.09,0.015854868664426734,0.06970759046446127,0.12122900876766764
4.1,0.015816198253050084,0.06953757195113332,0.1209333282584782
4.11,0.015777716018857746,0.06936838077850281,0.12063908658388335
4.12,0.015739420591627508,0.06920001092224431,0.12034627326693219
4.13,0.015701310614408073,0.06903245641637933,0.12005487793214543
4.14,0.015663384743358776,0.06886571135257165,0.11976489030429001
4.15,0.015625641647591646,0.06869976987943291,0.11947630020717122
4.16,0.015588080009015706,0.06853462620183812,0.11918909756244245
4.17,0.015550698522183534,0.06837027458025098,0.1189032723884318
4.18,0.015513495894140033,0.068206709330059,0.1186188147989858
4.19,0.015476470844273348,0.06804392482091803,0.11833571500232949
4.2,0.015439622104167936,0.06788191547610632,0.118053963299943
4.21,0.0154029484174597,0.06772067577188755,0.11777355008545383
4.22,0.015366448539693208,0.06756020023688308,0.11749446584354517
4.23,0.015330121238180928,0.0674004834514531,0.11721670114887957
4.24,0.015293965291864465,0.06724152004708646,0.11694024666503787
4.25,0.015257979491177727,0.0670833047057992,0.11666509314347308
4.26,0.01522216263791205,0.06692583215954145,0.11639123142247902
4.27,0.015186513545083219,0.0667690971896128,0.11611865242617346
4.28,0.015151031036800312,0.06661309462608565,0.11584734716349546
4.29,0.015115713948136442,0.06645781934723696,0.11557730672721693
4.3,0.015080561125001241,0.06630326627898758,0.11530852229296759
4.31,0.01504557142401516,0.06614943039434956,0.11504098511827393
4.32,0.015010743712385493,0.06599630671288115,0.11477468654161124
4.33,0.014976076867784141,0.06584389030014932,0.11450961798146896
4.34,0.014941569778227037,0.06569217626719967,0.11424577093542872
4.35,0.01490722134195525,0.0655411597700337,0.11398313697925531
4.36,0.014873030467317735,0.06539083600909325,0.11372170776600013
4.37,0.014838996072655682,0.06524120022875207,0.11346147502511685
4.38,0.014805117086188433,0.0650922477168143,0.11320243056158918
4.39,0.01477139244590099,0.06494397380401973,0.11294456625507077
4.4,0.01473782109943303,0.06479637386355604,0.11268787405903649
4.41,0.014704402003969464,0.06464944331057745,0.11243234599994571
4.42,0.01467113412613243,0.06450317760173,0.11217797417641642
4.43,0.014638016441874794,0.0643575722346832,0.11192475075841098
